"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Heavily indebted poor countries (HIPC)","HPC","CO2 emissions (kt)","EN.ATM.CO2E.KT","19885.104979372","20947.5326719475","20982.9469283667","22188.4066319534","24135.6876915935","28195.7219776988","29411.8612799884","32049.9480741858","35836.8187631614","40113.8871401368","43489.1414498759","46710.9751091723","47889.6947406223","51380.9500299644","52481.088352651","52387.5391755518","51025.4631569874","52847.8011268798","55003.1741672454","55875.0524978099","60406.5746364952","59298.9523796406","60608.6408590294","61001.5474028461","59119.3379596102","62969.8220890132","55680.4702094436","61832.264095487","67011.1465396987","70951.4378791169","60443.9943073349","58580.4946995188","60372.8969327395","62737.8201298072","64668.6751451347","70630.5378212046","74544.2006591804","76752.0972413592","74437.128751349","75068.483794079","75950.904","80736.339","84208.988","93251.81","99738.733","100164.105","107681.455","115349.152","121055.004","124600.993","138553.928","149796.95","168322.634","182455.252","","","",
"Croatia","HRV","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16486.832","16831.53","16549.171","17051.55","17007.546","18962.057","20216.171","20120.829","19438.767","20527.866","21598.63","23091.099","22493.378","22724.399","22742.734","23967.512","22750.068","21297.936","20443.525","20058.49","18162.651","17711.61","","","",
"Haiti","HTI","CO2 emissions (kt)","EN.ATM.CO2E.KT","286.026","297.027","304.361","249.356","300.694","304.361","304.361","260.357","264.024","315.362","385.035","403.37","392.369","421.705","473.043","484.044","674.728","707.731","755.402","755.402","751.735","766.403","825.075","894.748","913.083","942.419","843.41","913.083","1023.093","1037.761","993.757","997.424","909.416","663.727","300.694","902.082","1034.094","1367.791","1232.112","1331.121","1367.791","1569.476","1826.166","1734.491","1987.514","2075.522","2112.192","2390.884","2398.218","2269.873","2126.86","2218.535","2317.544","2405.552","","","",
"Hungary","HUN","CO2 emissions (kt)","EN.ATM.CO2E.KT","45371.791","48976.452","50560.596","56281.116","62401.339","61293.905","61733.945","58829.681","61154.559","62419.674","70003.03","69280.631","69430.978","73068.642","74102.736","75389.853","80013.94","83204.23","88187.683","86229.505","86860.229","86618.207","86871.23","89137.436","90853.592","86104.827","83537.927","84436.342","78264.781","76090.25","69614.328","66585.386","60388.156","61909.961","58892.02","60369.821","62060.308","60890.535","59163.378","58796.678","55811.74","56955.844","56094.099","59064.369","57458.223","58019.274","57388.55","56035.427","54843.652","48587.75","50215.898","47762.675","44521.047","41440.767","","","",
"IBRD only","IBD","CO2 emissions (kt)","EN.ATM.CO2E.KT","2556695.13395025","2276051.45931526","2201415.78860459","2272174.7872469","2383813.49716265","2557184.98744058","2740545.41639871","2708398.38657045","2950969.41752714","3264825.65286251","3702231.04401187","4004567.83240351","4225500.08806628","4486634.97734226","4620422.86262564","4999279.37020564","5313013.86858061","5668334.89834536","6101256.10819348","6319306.20098972","6373337.73133702","6316868.06481013","6681455.11778803","6915344.80277142","7239744.07368705","7674926.50280377","8000790.86688854","8437338.87341198","8836645.87017184","9097012.2766157","9032575.82044075","9389984.27483076","9669157.28073788","9712558.90409539","9632583.74756172","10017202.1535176","10293432.4497809","10268619.4277257","10119229.6487447","10299152.5857064","10494366.0275809","10703467.5472204","10974209.6049606","12155215.223463","13199699.5283612","13919932.3701467","14872053.882","15538982.173","16352047.748","16753558.579","18278594.206","19741125.818","20449839.574","20545852.635","","","",
"IDA & IBRD total","IBT","CO2 emissions (kt)","EN.ATM.CO2E.KT","2644953.5430125","2364024.03351289","2295005.11127714","2371867.6153332","2493413.01279908","2681158.91111182","2871812.14452554","2844576.76398179","3104582.74965131","3426784.5419736","3885241.21151926","4210276.74250083","4438037.23284792","4723465.06911464","4884625.98220845","5244544.27758536","5576595.71820641","5932321.26330444","6370358.57212259","6640171.45583356","6706315.13371577","6658662.7014566","7026949.90339277","7266074.95260882","7616711.67151087","8067399.1384923","8401790.33289694","8844839.02925157","9281853.0414977","9504904.0375338","9436050.00656896","9804475.83992381","10141174.3945715","10175781.7490621","10080087.4215647","10445826.0978816","10753268.5442872","10724297.070883","10600366.0771672","10793899.5757662","11035001.3559008","11258877.0941843","11550016.4918062","12750257.5573089","13821841.5038556","14553568.046722","15528125.990832","16233990.4375125","17062708.0646355","17441356.7316443","19016332.0092463","20510766.7764578","21240652.0771143","21337228.5702086","","","",
"IDA total","IDA","CO2 emissions (kt)","EN.ATM.CO2E.KT","82868.0721163558","84618.0329628868","91649.0903332961","98159.5405539058","108750.302645452","123214.235427183","130414.845243236","135488.909167453","152985.877912874","161075.874214519","181993.560212221","204837.534643521","211484.735261214","235765.410311307","263202.739842621","243990.495931389","262241.294023517","262474.708615438","267404.202497204","319305.604257977","331448.720528166","340335.147492024","343875.26880283","349021.504805665","375225.071493966","390591.532128782","399000.01492823","405318.881380955","443009.780485953","405391.128754645","400984.038959561","411880.31416776","469534.445509053","460572.923085574","444705.273289873","425258.695175129","456618.712620182","452430.166046586","478329.026964907","491951.56676831","538233.894033578","553005.494193076","573413.77305152","591920.482835184","618486.866591852","629533.536187011","651502.088357348","690352.090546264","705501.91923342","682009.837565478","731264.431445352","762310.989866049","783138.752875985","783632.121201933","","","",
"IDA blend","IDB","CO2 emissions (kt)","EN.ATM.CO2E.KT","43742.8233944419","46443.0875340988","50999.3283735199","57950.1430726367","63838.3201318885","73780.510715936","78457.6852066319","79997.5746222845","77831.5061081508","87990.9425018754","108169.244471298","127810.821499166","137248.235054846","156864.253752163","184518.367407535","160372.134620185","177969.045204033","171055.51679019","172953.222833546","215737.868174666","225533.098358049","228216.723065826","232069.641396276","230676.712381287","248803.958324052","262068.731879632","270828.849675731","261052.78824026","292406.47024278","256158.367939887","250248.004000142","254465.128540933","311089.609875013","308169.441836941","291587.583128288","268523.391601451","289316.748937877","284111.072498147","302431.825239522","308950.843585822","350291.765220293","356990.542654364","381188.317","375357.787","389978.116","397499.133","405621.538","420696.575","422324.723","396204.682","423721.85","444488.071","456959.538","443197.287","","","",
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","21404.279","26024.699","22995.757","22783.071","22394.369","24689.911","23395.46","24561.566","27586.841","33391.702","35822.923","38987.544","43340.273","49134.133","51260.993","53963.572","61810.952","82434.16","93933.872","95096.311","94784.616","100160.438","105407.915","104956.874","112184.531","121245.688","121740.733","123372.548","132162.347","130966.905","149565.929","179730.671","202576.081","218600.871","221413.46","224941.114","253290.691","278658.997","210210.775","241988.997","263418.945","294907.474","306737.216","316792.13","337635.358","341991.754","345119.705","375544.804","416560.199","446409.579","428760.308","573379.454","599539.832","479364.908","","","",
"IDA only","IDX","CO2 emissions (kt)","EN.ATM.CO2E.KT","35467.8536639366","34948.0258218739","37354.1129528074","37639.021594106","41959.2726276161","46490.5415012061","48943.2466713145","51940.9974347802","67682.6532158145","66892.7990084915","69253.1235695562","73562.3915627799","72126.0590806086","77778.9944459827","80429.2158759387","81830.4823791338","84136.9148222811","89028.2923054839","91595.8303082327","103097.530208682","105934.877289686","111065.601535857","111213.561352964","116191.974022701","124364.57803823","127362.940214322","127980.890038712","139587.032163002","147746.580900552","142977.052678496","143551.48490962","149210.893451056","155796.86157691","149685.984015364","150731.165321147","154799.856433058","165190.381080337","166312.861115226","173707.828799163","180818.520431693","185147.097107786","193231.314481705","189005.903063266","213795.235347294","225685.346548018","229143.532100677","243027.49103237","266852.169274908","280495.778363045","283503.906873806","305101.593597141","315211.308891736","323488.356629213","338020.856298132","","","",
"Isle of Man","IMN","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","120581.961","130402.187","143467.708","154083.673","150647.694","165972.087","171765.947","172238.99","187336.029","190724.337","195143.072","205869.047","217849.136","224343.393","231992.755","252201.592","263785.645","279051.366","283096.067","296891.321","314016.211","338838.134","349637.449","378669.088","388118.947","426673.785","457571.927","488481.07","527563.956","579008.299","619154.615","658189.83","699087.881","723697.118","764730.848","811562.105","882324.204","917685.085","936221.77","995766.516","1031853.463","1041152.975","1054258.833","1099597.621","1154320.262","1222563.132","1303717.509","1407607.286","1568379.567","1738645.711","1719690.988","1846763.539","2018503.817","2034752.294","","","",
"Not classified","INX","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","CO2 emissions (kt)","EN.ATM.CO2E.KT","11180.683","12365.124","13120.526","13461.557","14231.627","13732.915","15111.707","16413.492","17821.62","18514.683","19413.098","22497.045","22053.338","22860.078","23303.785","22053.338","22295.36","23567.809","23571.476","27388.823","26255.72","26039.367","25547.989","25709.337","25529.654","26725.096","28525.593","30197.745","29842.046","30018.062","31242.84","31400.521","31033.821","31261.175","32672.97","32969.997","34906.173","36416.977","38554.838","40153.65","41228.081","44029.669","43413.613","42687.547","43761.978","43538.291","43160.59","44638.391","42999.242","40377.337","40241.658","35826.59","35720.247","34964.845","","","",
"Iran, Islamic Rep.","IRN","CO2 emissions (kt)","EN.ATM.CO2E.KT","37392.399","36541.655","37462.072","41341.758","47560.99","53765.554","64161.499","67942.176","82404.824","83116.222","91873.018","101722.58","106115.646","129595.447","143911.415","139349.667","156643.239","163969.905","162470.102","164028.577","120900.99","112899.596","138007.545","149785.949","150658.695","160768.614","148399.823","159573.172","176115.009","191204.714","211010.181","227871.047","228927.143","237533.592","265611.811","273338.18","276510.135","269770.189","308988.754","382512.104","372479.192","398657.905","401991.208","418639.388","447245.655","468990.965","509562.653","560900.653","581945.566","591432.095","605216.348","619165.616","643862.861","616976.417","","","",
"Iraq","IRQ","CO2 emissions (kt)","EN.ATM.CO2E.KT","8265.418","8720.126","9031.821","9394.854","9075.825","19314.089","27704.185","18393.672","19717.459","22625.39","23908.84","28862.957","29552.353","30645.119","30942.146","33157.014","48800.436","43710.64","42317.18","52991.817","45558.808","32122.92","30623.117","38749.189","40204.988","44675.061","47751.674","52881.807","67927.508","73251.992","52555.444","47421.644","61671.606","66801.739","75045.155","77901.748","69500.651","68308.876","72371.912","72283.904","72445.252","85342.091","87259.932","91117.616","114084.037","113522.986","98770.645","62155.65","93149.134","104546.17","112195.532","133929.841","153012.909","167812.921","","","",
"Iceland","ISL","CO2 emissions (kt)","EN.ATM.CO2E.KT","1213.777","1092.766","1199.109","1305.452","1309.119","1397.127","1496.136","1444.798","1595.145","1265.115","1389.793","1474.134","1485.135","1752.826","1741.825","1617.147","1705.155","1906.84","1925.175","1987.514","1866.503","1752.826","1598.812","1547.474","1815.165","1628.148","1785.829","1851.835","1848.168","1903.173","1998.515","1767.494","1818.832","1976.513","2009.516","1947.177","2211.201","2104.858","2101.191","2068.188","2163.53","2101.191","2170.864","2167.197","2244.204","2229.536","2299.209","2310.21","2119.526","2053.52","1961.845","1881.171","1870.17","1969.179","","","",
"Israel","ISR","CO2 emissions (kt)","EN.ATM.CO2E.KT","6468.588","7069.976","7942.722","8210.413","9149.165","12944.51","13597.236","13542.231","13809.922","14818.347","16578.507","16248.477","16934.206","19310.422","19446.101","19647.786","19611.116","19893.475","21176.925","21019.244","21147.589","21213.595","24081.189","23938.176","23743.825","24869.594","26626.087","27385.156","30051.065","31756.22","36295.966","36754.341","42790.223","45074.764","48400.733","51099.645","53098.16","55881.413","57095.19","55694.396","60259.811","63596.781","59812.437","62889.05","59020.365","56952.177","62471.012","63072.4","68264.872","64469.527","68880.928","69130.284","75529.199","71073.794","","","",
"Italy","ITA","CO2 emissions (kt)","EN.ATM.CO2E.KT","109357.274","124549.655","146456.313","164780.312","175957.328","189767.25","214248.142","234427.643","249495.346","270008.544","296740.974","311588.657","328970.237","354320.208","359406.337","342310.783","367312.389","356175.71","373234.594","387466.221","388969.691","378020.029","369681.271","361364.515","367649.753","372134.494","366454.311","383670.876","389780.098","408907.17","417550.289","423894.199","420535.227","411917.777","407378.031","430483.798","425830.375","430487.465","440153.677","441998.178","450564.29","450347.937","452610.476","468349.24","473970.751","473384.031","469346.664","462676.391","447186.983","401591.505","405361.181","397994.178","369446.583","344767.673","","","",
"Jamaica","JAM","CO2 emissions (kt)","EN.ATM.CO2E.KT","1470.467","2130.527","2119.526","2398.218","4066.703","2992.272","3520.32","3868.685","3883.353","4272.055","4994.454","5753.523","6288.905","8298.421","7601.691","8188.411","7282.662","7447.677","9119.829","8536.776","8452.435","7414.674","6219.232","6450.253","5144.801","5045.792","4550.747","5383.156","4528.745","6728.945","7532.018","7755.705","7715.368","8005.061","8195.745","9178.501","9702.882","10131.921","9717.55","9977.907","10307.937","10615.965","10241.931","10667.303","10670.97","10498.621","11496.045","9651.544","10208.928","7741.037","7256.993","7722.702","7326.666","7726.369","","","",
"Jordan","JOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","744.401","979.089","1048.762","1221.111","1243.113","1422.796","1584.144","1415.462","1507.137","1760.16","1558.475","1657.484","1917.841","2203.867","2229.536","2493.56","2951.935","3164.621","3641.331","3795.345","4726.763","5863.533","6292.572","7363.336","8353.426","8540.443","9281.177","9662.545","9314.18","9233.506","10403.279","9798.224","12266.115","12101.1","13633.906","13556.899","14187.623","14418.644","14543.322","14568.991","15507.743","16002.788","16886.535","17469.588","19240.749","21059.581","21121.92","22035.003","21349.274","21891.99","21180.592","21668.303","24858.593","24807.255","","","",
"Japan","JPN","CO2 emissions (kt)","EN.ATM.CO2E.KT","232781.16","283118.069","293220.654","325222.563","359318.329","386919.838","419743.155","489881.864","562565.471","653958.112","768823.22","797543.164","853373.239","915748.909","915873.587","870072.757","908902.62","935213.345","903886.164","955620.2","947571.135","929606.502","900200.829","883838.675","940130.792","915396.877","915334.538","905734.332","989081.575","1025549.89","1096179.977","1099381.268","1123847.492","1109887.223","1173315.322","1183447.243","1204690.174","1200788.486","1157829.581","1196516.431","1220527.947","1203377.388","1220047.57","1242093.574","1266009.748","1239255.316","1231495.944","1252229.162","1210135.669","1103693.66","1171841.188","1191056.268","1229574.436","1243384.358","","","",
"Kazakhstan","KAZ","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","269836.195","223771.341","200269.538","169540.078","142627.965","129459.768","127321.907","116493.256","118099.402","131850.652","133735.49","142209.927","173053.064","177328.786","192631.177","222348.545","186195.592","165906.081","246620.418","259121.221","244720.912","262901.898","","","",
"Kenya","KEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","2427.554","2401.885","2625.572","2856.593","2827.257","2467.891","2684.244","2702.579","2819.923","3131.618","3083.947","3685.335","3872.352","3920.023","4950.45","4976.119","4609.419","5056.793","5324.484","5038.458","6197.23","6527.26","4693.76","4660.757","4319.726","3769.676","4162.045","5174.137","4789.102","5192.472","5823.196","4840.44","5540.837","6347.577","6556.596","7554.02","9328.848","8265.418","10036.579","10172.258","10417.947","9369.185","7968.391","6754.614","7623.693","8562.445","9574.537","9831.227","10241.931","12350.456","12174.44","13457.89","12515.471","13300.209","","","",
"Kyrgyz Republic","KGZ","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11217.353","8621.117","6226.566","4528.745","5694.851","5610.51","5955.208","4671.758","4635.088","3894.354","4957.784","5438.161","5874.534","5390.49","5309.816","5672.849","7660.363","6791.284","6384.247","7656.696","10120.92","9842.228","","","",
"Cambodia","KHM","CO2 emissions (kt)","EN.ATM.CO2E.KT","234.688","286.026","308.028","388.702","341.031","403.37","469.376","418.038","491.378","1345.789","1173.44","249.356","117.344","128.345","73.34","73.34","73.34","73.34","51.338","29.336","286.026","300.694","337.364","366.7","410.704","418.038","432.706","436.373","451.041","451.041","1485.135","1510.804","1529.139","1536.473","1606.146","1551.141","1617.147","1540.14","1950.844","1895.839","1976.513","2251.538","2207.534","2379.883","2445.889","2775.919","2999.606","3465.315","3898.021","4653.423","5012.789","5207.14","5456.496","5573.84","","","",
"Kiribati","KIR","CO2 emissions (kt)","EN.ATM.CO2E.KT","","7.334","11.001","18.335","18.335","11.001","11.001","22.002","33.003","11.001","22.002","29.336","25.669","36.67","33.003","33.003","33.003","22.002","22.002","25.669","29.336","29.336","25.669","22.002","22.002","22.002","18.335","22.002","22.002","22.002","22.002","22.002","22.002","22.002","22.002","22.002","36.67","29.336","33.003","29.336","33.003","25.669","40.337","40.337","44.004","62.339","69.673","51.338","55.005","40.337","62.339","62.339","62.339","62.339","","","",
"St. Kitts and Nevis","KNA","CO2 emissions (kt)","EN.ATM.CO2E.KT","11.001","22.002","14.668","18.335","18.335","22.002","22.002","22.002","33.003","25.669","25.669","29.336","29.336","29.336","36.67","33.003","36.67","36.67","33.003","36.67","51.338","55.005","66.006","51.338","51.338","51.338","58.672","55.005","66.006","66.006","124.678","139.346","139.346","143.013","157.681","161.348","165.015","172.349","183.35","183.35","183.35","183.35","198.018","220.02","227.354","234.688","234.688","249.356","249.356","260.357","260.357","267.691","278.692","278.692","","","",
"Korea, Rep.","KOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","12552.141","14462.648","17278.904","21103.585","22218.353","25005.273","30014.395","35151.862","37242.052","42522.532","53783.889","58616.995","60336.818","73094.311","75686.88","81829.105","93306.815","105712.276","113405.642","133211.109","134868.593","139742.036","141905.566","150904.384","163911.233","178333.544","182451.585","192660.513","221959.843","235846.772","246943.114","261482.769","284280.508","321951.599","344037.94","374771.067","403780.704","430032.757","364833.497","399864.348","447561.017","450193.923","465631.993","466215.046","482276.506","462922.08","470655.783","495675.724","507589.807","508862.256","566716.515","589400.577","584079.76","592499.192","","","",
"Kuwait","KWT","CO2 emissions (kt)","EN.ATM.CO2E.KT","7803.376","9981.574","14290.299","17025.881","25335.303","35419.553","35151.862","25441.646","22442.04","26831.439","25041.943","27139.467","27634.512","24242.537","19328.757","16827.863","18474.346","17220.232","21000.909","17667.606","24675.243","25214.292","21169.591","21609.631","28367.912","29159.984","35320.544","31470.194","32914.992","35885.262","48312.725","10190.593","21085.25","33274.358","38906.87","54821.65","50153.559","54920.659","51745.037","54022.244","53560.202","57641.573","58228.293","59922.447","63534.442","71546.837","73769.039","75235.839","82731.187","87303.936","89625.147","91029.608","101146.861","97960.238","","","",
"Latin America & Caribbean (excluding high income)","LAC","CO2 emissions (kt)","EN.ATM.CO2E.KT","265861.167","269315.481","282058.306","287382.79","309799.161","318904.322","337382.335","363010.998","387579.898","419768.824","459449.431","481081.064","505998.329","555249.806","591934.474","605729.728","631541.741","660514.708","719821.099","770231.348","811133.066","808481.825","834733.878","802387.271","805914.925","828301.96","864480.582","908777.942","927453.973","978582.954","934303.929","952037.541","968414.363","1003305.868","1045083.999","1050789.851","1094126.457","1147532.645","1218437.757","1240403.087","1226263.135","1261378.327","1266831.156","1288950.5","1295177.066","1360600.013","1394343.747","1425018.202","1507001.321","1469099.209","1556615.831","1587612.982","1666061.113","1711330.228","","","",
"Lao PDR","LAO","CO2 emissions (kt)","EN.ATM.CO2E.KT","80.674","113.677","132.012","146.68","172.349","179.683","234.688","319.029","168.682","319.029","572.052","421.705","487.711","517.047","293.36","253.023","223.687","231.021","231.021","223.687","187.017","150.347","157.681","179.683","183.35","201.685","209.019","209.019","209.019","234.688","212.686","234.688","256.69","256.69","275.025","348.365","476.71","608.722","685.729","927.751","938.752","872.746","1151.438","1100.1","1393.46","1404.461","1551.141","909.416","946.086","1257.781","1639.149","1624.481","2159.863","2174.531","","","",
"Lebanon","LBN","CO2 emissions (kt)","EN.ATM.CO2E.KT","2581.568","2684.244","2856.593","3028.942","3267.297","3318.635","3630.33","3571.658","3700.003","4352.729","3949.359","5339.152","5727.854","7172.652","7231.324","6431.918","6127.557","5573.84","5713.186","6156.893","6178.895","6351.244","6112.889","7319.332","7051.641","8056.399","7759.372","7968.391","7660.363","8052.732","8214.08","8478.104","10359.275","11683.062","12702.488","13578.901","13758.584","15647.089","16648.18","16490.499","15247.386","16171.47","16002.788","18180.986","16798.527","16208.14","14458.981","13483.559","17231.233","20879.898","20054.823","20450.859","22640.058","22581.386","","","",
"Liberia","LBR","CO2 emissions (kt)","EN.ATM.CO2E.KT","165.015","161.348","253.023","355.699","484.044","557.384","612.389","612.389","883.747","1272.449","1452.132","1525.472","1507.137","1481.468","1723.49","1485.135","1477.801","1474.134","1507.137","1947.177","2042.519","1939.843","601.388","711.398","700.397","722.399","729.733","766.403","817.741","667.394","476.71","282.359","286.026","319.029","315.362","330.03","341.031","352.032","377.701","396.036","425.372","495.045","491.378","524.381","616.056","729.733","748.068","671.061","564.718","517.047","795.739","894.748","1030.427","957.087","","","",
"Libya","LBY","CO2 emissions (kt)","EN.ATM.CO2E.KT","693.063","1195.442","1048.762","1463.133","663.727","1015.759","2629.239","18507.349","30139.073","35551.565","32331.939","21646.301","15232.718","14587.326","9347.183","11580.386","17916.962","20106.161","21239.264","26032.033","26904.779","28811.619","30762.463","30414.098","28624.602","31418.856","34059.096","32566.627","36398.642","37322.726","36780.01","42863.563","37260.387","38947.207","44132.345","46020.85","44158.014","44975.755","45474.467","44620.056","47113.616","48100.039","47832.348","49167.136","50358.911","52108.07","53270.509","49959.208","55459.708","58660.999","61348.91","39390.914","52397.763","51040.973","","","",
"St. Lucia","LCA","CO2 emissions (kt)","EN.ATM.CO2E.KT","14.668","18.335","18.335","22.002","22.002","25.669","29.336","33.003","36.67","62.339","66.006","69.673","77.007","80.674","73.34","77.007","84.341","69.673","99.009","150.347","113.677","95.342","113.677","102.676","113.677","128.345","132.012","146.68","165.015","165.015","165.015","172.349","205.352","227.354","264.024","311.695","330.03","311.695","308.028","319.029","330.03","363.033","326.363","359.366","355.699","366.7","366.7","385.035","396.036","385.035","403.37","407.037","407.037","407.037","","","",
"Latin America & Caribbean","LCN","CO2 emissions (kt)","EN.ATM.CO2E.KT","291246.842960748","297783.76866392","315868.270409939","316102.792884788","342179.458540537","354393.240127476","372965.186588081","400419.206461193","427240.387910111","462299.636610446","510015.653794656","537856.821880216","564409.977643593","616071.9285316","651782.628550958","663895.90050582","695381.473398943","727220.691293821","783424.188520159","838719.376478831","881387.576585355","872550.174120437","895488.705707978","859227.064001675","865045.454925292","890046.295259912","923985.047691527","970251.293272182","993438.382803795","1051755.95999013","1008939.86400751","1029666.81450535","1047624.71289862","1080414.16053482","1128686.4801536","1139948.78078324","1192530.4809909","1252094.29257949","1326214.0943657","1357149.76056942","1340308.58039956","1371419.17156858","1380612.03676627","1404267.84696728","1419035.98020794","1486568.18223711","1541907.74200408","1581414.73150751","1665590.85789459","1620169.91584092","1716546.12810574","1754981.23697073","1834527.43448903","1882589.41323801","","","",
"Least developed countries: UN classification","LDC","CO2 emissions (kt)","EN.ATM.CO2E.KT","24555.8276850461","23882.4680385239","26734.6119303914","25818.3824450425","28653.8715891749","32592.4343603118","33589.4864904001","35327.0877129605","47477.8848335794","46257.4268320191","47841.9536611635","49111.9475888744","49413.9331156591","53925.6067484484","53642.1909175261","52144.6829460315","50321.6297633425","52186.8123263038","55020.9706355262","58923.6832261987","61589.3240143323","61367.1872819878","61865.0799579323","63818.351225099","66074.1880414937","69115.1633084161","69704.9746322273","73186.3934201775","76909.0986587778","76610.3630532111","75737.1358984777","75748.625729461","81470.5615591614","76353.7568279166","78977.2682357779","93926.7938144734","99103.7120930149","98547.0134924694","95964.2349511635","104110.212432614","109851.40344232","118583.587529594","126060.779255598","131409.131667213","152719.737828058","158045.507470869","170654.68819575","180675.649038032","192837.298947478","208568.007110018","228703.164381131","242140.277114567","259224.765993798","277151.718080959","","","",
"Low income","LIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107510.264401075","117074.566355848","120507.9055191","124101.39861815","121236.522485044","125024.567758246","127549.931273714","134885.692663813","137975.638959175","128282.36298817","138986.547315065","143480.321063134","150041.688505136","143568.060278928","158205.250322511","169198.501492286","","","",
"Liechtenstein","LIE","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.339","62.339","51.338","55.005","47.671","47.671","51.338","","","",
"Sri Lanka","LKA","CO2 emissions (kt)","EN.ATM.CO2E.KT","2258.872","2335.879","2563.233","2533.897","2273.54","2658.575","2662.242","2948.268","3241.628","4319.726","3597.327","3197.624","3542.322","3689.002","2933.6","2896.93","2805.255","2918.932","3450.647","3828.348","3410.31","4033.7","4499.409","4884.444","3883.353","3956.693","3703.67","4074.037","3490.984","3483.65","3868.685","4176.713","5185.138","5042.125","5526.169","5903.87","7062.642","7616.359","7825.378","8617.45","10238.264","10443.616","11056.005","11078.007","12299.118","12101.1","11976.422","12354.123","12207.443","13175.531","13688.911","15232.718","16226.475","16024.79","","","",
"Lower middle income","LMC","CO2 emissions (kt)","EN.ATM.CO2E.KT","357168.732775078","384731.668996362","415701.183151516","447349.518779554","465000.685484577","510360.352336864","537154.256266311","544589.885107976","601854.716320389","626410.93884294","664964.324749252","709554.397860828","748853.333180283","801674.372206763","841475.244911671","874306.192953097","920006.918900121","992806.480571965","1031895.90038591","1122261.98587767","1162930.48405936","1230663.11294679","1274969.85396112","1330266.51768135","1384174.98063873","1477456.28773248","1556149.91847659","1624628.70527406","1740815.32495485","1773842.93477101","1889242.90735285","2024256.9998798","2205903.06969885","2157228.20287931","2088432.92112304","2148632.46762141","2260362.32612759","2275606.06697829","2257984.6220116","2369209.88932427","2494779.21859481","2545416.99059875","2603032.06118312","2739780.82492052","2869346.98117541","2971806.60136586","3086632.97012348","3274349.05692357","3508382.74227621","3657246.8356817","3726908.68017087","4035862.81630202","4270315.13371959","4126746.36871438","","","",
"Low & middle income","LMY","CO2 emissions (kt)","EN.ATM.CO2E.KT","2391383.82742416","2084135.08789084","1994143.56896013","2056539.37616049","2160078.49600926","2342540.6953871","2530514.91650298","2491982.17179339","2730107.2228159","3031577.68427856","3476897.63325473","3795271.34250165","4002390.14658575","4287307.3040002","4438136.13176267","4773308.78587438","5066715.20062448","5404948.06766092","5837089.80205982","6093070.94615265","6126308.25875182","6165178.62995688","6531293.43697421","6775243.41062406","7115811.10678085","7555059.3356383","7891790.43151723","8326244.3267926","8800520.65951628","9054393.65692762","9064673.70553033","9442536.32742305","9798399.74870707","9835075.34472032","9755267.46868624","10100383.7186655","10390801.2899083","10357961.1002887","10254849.6655268","10456060.8981677","10723434.9234205","10951078.8743086","11241713.8852632","12433044.5578531","13496563.8393626","14234282.1548219","15173793.8027903","15861963.0219638","16700656.756024","17103995.8040821","18658807.7522651","20125012.394333","20873715.1359883","20970552.3144357","","","",
"Lesotho","LSO","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419.129","1444.798","1474.134","2082.856","2112.192","2258.872","2200.2","2222.202","2295.542","","","",
