Country,Country Code,Continent,Region,Year,Emissions Per Capita,Emissions
"Korea, Republic of",410,Asia,Eastern Asia,2000,9.73441009143442,447561.017
"Korea, Republic of",410,Asia,Eastern Asia,1999,8.7417132526679,399864.348
"Korea, Republic of",410,Asia,Eastern Asia,1998,8.02023448194691,364833.497
"Korea, Republic of",410,Asia,Eastern Asia,1997,9.50967698463948,430032.757
"Korea, Republic of",410,Asia,Eastern Asia,1996,8.98468965091856,403780.704
"Korea, Republic of",410,Asia,Eastern Asia,1995,8.39296614690607,374771.067
"Korea, Republic of",410,Asia,Eastern Asia,1994,7.75612691817568,344037.94
"Korea, Republic of",410,Asia,Eastern Asia,1993,7.30900949281129,321951.599
"Korea, Republic of",410,Asia,Eastern Asia,1992,6.50217308237814,284280.508
"Korea, Republic of",410,Asia,Eastern Asia,1991,6.02990951495716,261482.769
"Korea, Republic of",410,Asia,Eastern Asia,1990,5.74657112470758,246943.114
Kuwait,414,Asia,Western Asia,2011,29.1322246420062,91029.608
Kuwait,414,Asia,Western Asia,2010,30.3673169362009,90846.258
Kuwait,414,Asia,Western Asia,2009,30.0464513199879,85635.451
Kuwait,414,Asia,Western Asia,2008,30.6159958789455,82731.187
Kuwait,414,Asia,Western Asia,2007,29.447434361937,75235.839
Kuwait,414,Asia,Western Asia,2006,30.5152915578224,73769.039
Kuwait,414,Asia,Western Asia,2005,31.1572533198857,71546.837
Kuwait,414,Asia,Western Asia,2004,28.9257571025456,63534.442
Kuwait,414,Asia,Western Asia,2003,28.3140133049638,59922.447
Kuwait,414,Asia,Western Asia,2002,28.4285632682235,58228.293
Kuwait,414,Asia,Western Asia,2001,29.1030276622687,57641.573
Kuwait,414,Asia,Western Asia,2000,28.0974352006656,53560.202
Kuwait,414,Asia,Western Asia,1999,29.708587470888,54022.244
Kuwait,414,Asia,Western Asia,1998,30.0457534746093,51745.037
Kuwait,414,Asia,Western Asia,1997,33.5701054829496,54920.659
Kuwait,414,Asia,Western Asia,1996,31.6377535571811,50153.559
Kuwait,414,Asia,Western Asia,1995,34.5633030981834,54821.65
Kuwait,414,Asia,Western Asia,1994,23.6128647361349,38906.87
Kuwait,414,Asia,Western Asia,1993,18.9211619153874,33274.358
Kuwait,414,Asia,Western Asia,1992,11.1589564845549,21085.25
Kuwait,414,Asia,Western Asia,1991,5.09618578441938,10190.593
Kuwait,414,Asia,Western Asia,1990,23.4553523833197,48312.725
Kyrgyzstan,417,Asia,Central Asia,2011,1.22427448250821,6615.268
Kyrgyzstan,417,Asia,Central Asia,2010,1.15353745053403,6153.226
Kyrgyzstan,417,Asia,Central Asia,2009,1.20696066145789,6354.911
Kyrgyzstan,417,Asia,Central Asia,2008,1.09432694908908,5687.517
Kyrgyzstan,417,Asia,Central Asia,2007,1.14988867998871,5903.87
Kyrgyzstan,417,Asia,Central Asia,2006,1.01820620195922,5174.137
Kyrgyzstan,417,Asia,Central Asia,2005,1.04067443535108,5247.477
Kyrgyzstan,417,Asia,Central Asia,2004,1.14043304757028,5724.187
Kyrgyzstan,417,Asia,Central Asia,2003,1.06361932131113,5328.151
Kyrgyzstan,417,Asia,Central Asia,2002,0.96889711263994,4847.774
Kyrgyzstan,417,Asia,Central Asia,2001,0.757929874771509,3780.677
Kyrgyzstan,417,Asia,Central Asia,2000,0.914002442051727,4528.745
Kyrgyzstan,417,Asia,Central Asia,1999,0.931184672367987,4561.748
Kyrgyzstan,417,Asia,Central Asia,1998,1.20716271375472,5823.196
Kyrgyzstan,417,Asia,Central Asia,1997,1.15675475279595,5482.165
Kyrgyzstan,417,Asia,Central Asia,1996,1.19955568100472,5588.508
Kyrgyzstan,417,Asia,Central Asia,1995,0.966232482276762,4437.07
Kyrgyzstan,417,Asia,Central Asia,1994,1.33191436811251,6050.55
Kyrgyzstan,417,Asia,Central Asia,1993,1.84303536863903,8305.755
Kyrgyzstan,417,Asia,Central Asia,1992,2.42642506191356,10861.654
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2011,0.184437676210653,1202.776
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2010,0.198953423957579,1272.449
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2009,0.157375245055495,986.423
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2008,0.159483424923446,979.089
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2007,0.156113188181222,938.752
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2006,0.268062375231728,1580.477
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2005,0.247605707549728,1433.797
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2004,0.249652226522307,1422.796
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2003,0.201000557209744,1129.436
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2002,0.212273217865036,1177.107
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2001,0.164909347407731,902.082
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2000,0.180346013877153,971.755
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1999,0.180645644721757,957.087
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1998,0.138193827296748,718.732
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1997,0.125189827818811,638.058
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1996,0.101481332340805,506.046
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1995,0.0775332384133584,377.701
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1994,0.0632887840439204,300.694
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1993,0.0602465141084006,278.692
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1992,0.061961476063886,278.692
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1991,0.0579007949765901,253.023
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1990,0.0552920000376956,234.688
Latvia,428,Europe,Northern Europe,2011,3.76182378091864,7799.709
Latvia,428,Europe,Northern Europe,2010,3.97656706301163,8313.089
Latvia,428,Europe,Northern Europe,2009,3.49107978509111,7374.337
Latvia,428,Europe,Northern Europe,2008,3.69571164938936,7902.385
Latvia,428,Europe,Northern Europe,2007,3.83763428307224,8316.756
Latvia,428,Europe,Northern Europe,2006,3.45112291619166,7583.356
Latvia,428,Europe,Northern Europe,2005,3.22160670042859,7176.319
Latvia,428,Europe,Northern Europe,2004,3.15918077538251,7132.315
Latvia,428,Europe,Northern Europe,2003,3.09833594139297,7088.311
Latvia,428,Europe,Northern Europe,2002,2.87060369979903,6651.938
Latvia,428,Europe,Northern Europe,2001,2.92226866481133,6853.623
Latvia,428,Europe,Northern Europe,2000,2.63178747795154,6241.234
Latvia,428,Europe,Northern Europe,1999,2.85149054863165,6827.954
Latvia,428,Europe,Northern Europe,1998,3.34254115503282,8071.067
Latvia,428,Europe,Northern Europe,1997,3.43560782181097,8364.427
Latvia,428,Europe,Northern Europe,1996,3.86195488354781,9493.863
Latvia,428,Europe,Northern Europe,1995,3.8748350072428,9640.543
Latvia,428,Europe,Northern Europe,1994,4.48093958923659,11316.362
Latvia,428,Europe,Northern Europe,1993,4.71401536165768,12108.434
Latvia,428,Europe,Northern Europe,1992,5.18459498810174,13538.564
Lebanon,422,Asia,Western Asia,2011,4.57504435469914,20487.529
Lebanon,422,Asia,Western Asia,2010,4.62821174948607,20091.493
Lebanon,422,Asia,Western Asia,2009,4.92424658411594,20912.901
Lebanon,422,Asia,Western Asia,2008,4.12506927709117,17267.903
Lebanon,422,Asia,Western Asia,2007,3.2659033149565,13520.229
Lebanon,422,Asia,Western Asia,2006,3.55300977517897,14495.651
Lebanon,422,Asia,Western Asia,2005,4.0745824099888,16244.81
Lebanon,422,Asia,Western Asia,2004,4.36871383559504,16835.197
Lebanon,422,Asia,Western Asia,2003,4.936886976269,18217.656
Lebanon,422,Asia,Western Asia,2002,4.5613189085005,16035.791
Lebanon,422,Asia,Western Asia,2001,4.82620711222302,16204.473
Lebanon,422,Asia,Western Asia,2000,4.7240373619173,15284.056
Lebanon,422,Asia,Western Asia,1999,5.22511947580801,16494.166
Lebanon,422,Asia,Western Asia,1998,5.348567475933,16655.514
Lebanon,422,Asia,Western Asia,1997,5.06170397689023,15654.423
Lebanon,422,Asia,Western Asia,1996,4.49571049539821,13806.255
Lebanon,422,Asia,Western Asia,1995,4.4921688689216,13626.572
Lebanon,422,Asia,Western Asia,1994,4.28381081856099,12742.825
Lebanon,422,Asia,Western Asia,1993,4.01986030359252,11661.06
Lebanon,422,Asia,Western Asia,1992,4.02583182487629,11360.366
Lebanon,422,Asia,Western Asia,1991,3.45187654883445,9501.197
Lebanon,422,Asia,Western Asia,1990,3.36715872141483,9101.494
Lesotho,426,Africa,Southern Africa,2011,1.08410083980614,2200.2
Lesotho,426,Africa,Southern Africa,2010,1.12442052226046,2258.872
Lesotho,426,Africa,Southern Africa,2009,1.06147075717898,2112.192
Lesotho,426,Africa,Southern Africa,2008,1.05610843530496,2082.856
Lesotho,426,Africa,Southern Africa,2007,0.7537304733038,1474.134
Lesotho,426,Africa,Southern Africa,2006,0.744582725430102,1444.798
Lesotho,426,Africa,Southern Africa,2005,0.736886788337996,1419.129
Liberia,430,Africa,Western Africa,2011,0.218418426662568,891.081
Liberia,430,Africa,Western Africa,2010,0.202899198835773,803.073
Liberia,430,Africa,Western Africa,2009,0.138180371797019,528.048
Liberia,430,Africa,Western Africa,2008,0.156755739760842,575.719
Liberia,430,Africa,Western Africa,2007,0.19260033375976,678.395
Liberia,430,Africa,Western Africa,2006,0.224258750392565,759.069
Liberia,430,Africa,Western Africa,2005,0.226538984508466,740.734
Liberia,430,Africa,Western Africa,2004,0.196900249101705,627.057
Liberia,430,Africa,Western Africa,2003,0.170191170793881,531.715
Liberia,430,Africa,Western Africa,2002,0.163605502767634,502.379
Liberia,430,Africa,Western Africa,2001,0.167528353291516,502.379
Liberia,430,Africa,Western Africa,2000,0.150891365326311,436.373
Liberia,430,Africa,Western Africa,1999,0.148458560301704,407.037
Liberia,430,Africa,Western Africa,1998,0.151950384760475,388.702
Liberia,430,Africa,Western Africa,1997,0.150382828321263,355.699
Liberia,430,Africa,Western Africa,1996,0.156837675476533,344.698
Liberia,430,Africa,Western Africa,1995,0.160437343533721,333.697
Liberia,430,Africa,Western Africa,1994,0.15800179085436,319.029
Liberia,430,Africa,Western Africa,1993,0.160837421605115,322.696
Liberia,430,Africa,Western Africa,1992,0.142799328822008,289.693
Liberia,430,Africa,Western Africa,1991,0.138440316350929,286.026
Liberia,430,Africa,Western Africa,1990,0.230181793799637,484.044
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2011,6.39342246969761,39020.547
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2010,10.9355373263504,66057.338
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2009,10.4482901250351,62316.998
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2008,9.51941607727328,55943.752
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2007,9.20601483057736,53230.172
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2006,9.58589548006454,54509.955
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2005,9.31424358069158,52108.07
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2004,9.14452714726711,50358.911
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2003,9.06705772052288,49167.136
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2002,8.95671607442829,47832.348
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2001,9.14679471661789,48100.039
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2000,9.10199616126549,47113.616
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1999,8.76116050084244,44620.056
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1998,9.07811703971062,45474.467
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1997,9.13334397433812,44975.755
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1996,9.12854713547944,44158.014
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1995,9.69345897385616,46020.85
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1994,9.48168572105645,44132.345
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1993,8.5447625186457,38947.207
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1992,8.35581943364906,37260.387
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1991,9.83218614914732,42863.563
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1990,8.6341882304168,36780.01
Liechtenstein,438,Europe,Western Europe,2011,,51.338
Liechtenstein,438,Europe,Western Europe,2010,,58.672
Liechtenstein,438,Europe,Western Europe,2009,,55.005
Liechtenstein,438,Europe,Western Europe,2008,,69.673
Liechtenstein,438,Europe,Western Europe,2007,,69.673
Lithuania,440,Europe,Northern Europe,2011,4.513909092701,13740.249
Lithuania,440,Europe,Northern Europe,2010,4.35959050428277,13377.216
Lithuania,440,Europe,Northern Europe,2009,4.00276275776739,12416.462
Lithuania,440,Europe,Northern Europe,2008,4.67925117153574,14708.337
Lithuania,440,Europe,Northern Europe,2007,4.62328123863668,14748.674
Lithuania,440,Europe,Northern Europe,2006,4.41332658601793,14293.966
Lithuania,440,Europe,Northern Europe,2005,4.25743843065953,13993.272
Lithuania,440,Europe,Northern Europe,2004,3.99895267664469,13329.545
Lithuania,440,Europe,Northern Europe,2003,3.82285572207044,12915.174
Lithuania,440,Europe,Northern Europe,2002,3.86160202020793,13212.201
Lithuania,440,Europe,Northern Europe,2001,3.73202602483927,12918.841
Lithuania,440,Europe,Northern Europe,2000,3.48729378701286,12200.109
Lithuania,440,Europe,Northern Europe,1999,3.87789342870381,13692.578
Lithuania,440,Europe,Northern Europe,1998,4.55125775993045,16197.139
Lithuania,440,Europe,Northern Europe,1997,4.2807414564119,15339.061
Lithuania,440,Europe,Northern Europe,1996,4.36255619781631,15731.43
Lithuania,440,Europe,Northern Europe,1995,4.46640577561845,16204.473
Lithuania,440,Europe,Northern Europe,1994,4.75559535693583,17359.578
Lithuania,440,Europe,Northern Europe,1993,4.76475916600101,17495.257
Lithuania,440,Europe,Northern Europe,1992,6.00338540643173,22148.68
Luxembourg,442,Europe,Western Europe,2011,20.9787159047774,10832.318
Luxembourg,442,Europe,Western Europe,2010,21.5954340057296,10967.997
Luxembourg,442,Europe,Western Europe,2009,20.8631684186013,10392.278
Luxembourg,442,Europe,Western Europe,2008,22.4470275594591,10938.661
Luxembourg,442,Europe,Western Europe,2007,23.1432728524819,11023.002
Luxembourg,442,Europe,Western Europe,2006,24.343942309136,11349.365
Luxembourg,442,Europe,Western Europe,2005,25.2210520108246,11547.383
Luxembourg,442,Europe,Western Europe,2004,24.9556879888738,11268.691
Luxembourg,442,Europe,Western Europe,2003,22.158066291421,9904.567
Luxembourg,442,Europe,Western Europe,2002,21.2318972592239,9416.856
Luxembourg,442,Europe,Western Europe,2001,19.9955922814942,8800.8
Luxembourg,442,Europe,Western Europe,2000,18.893696788203,8239.749
Luxembourg,442,Europe,Western Europe,1999,17.8219390263131,7686.032
Luxembourg,442,Europe,Western Europe,1998,17.2743416448663,7356.002
Luxembourg,442,Europe,Western Europe,1997,18.9034570776158,7939.055
Luxembourg,442,Europe,Western Europe,1996,20.380882793403,8437.767
Luxembourg,442,Europe,Western Europe,1995,20.3766145945628,8316.756
Luxembourg,442,Europe,Western Europe,1994,25.3223327990856,10190.593
Luxembourg,442,Europe,Western Europe,1993,27.1875376438657,10788.314
Luxembourg,442,Europe,Western Europe,1992,27.0104240386507,10571.961
Luxembourg,442,Europe,Western Europe,1991,27.4770161352942,10615.965
Luxembourg,442,Europe,Western Europe,1990,26.20177584536,10003.576
Madagascar,450,Africa,Eastern Africa,2011,0.112992456178888,2449.556
Madagascar,450,Africa,Eastern Africa,2010,0.0989833645263093,2086.523
Madagascar,450,Africa,Eastern Africa,2009,0.0924993760884907,1895.839
Madagascar,450,Africa,Eastern Africa,2008,0.09974082622962,1987.514
Madagascar,450,Africa,Eastern Africa,2007,0.093705169830215,1815.165
Madagascar,450,Africa,Eastern Africa,2006,0.0894051702405476,1683.153
Madagascar,450,Africa,Eastern Africa,2005,0.0952316828166741,1741.825
Madagascar,450,Africa,Eastern Africa,2004,0.10177299157305,1807.831
Madagascar,450,Africa,Eastern Africa,2003,0.0986640108667446,1701.488
Madagascar,450,Africa,Eastern Africa,2002,0.0738394394512581,1235.779
Madagascar,450,Africa,Eastern Africa,2001,0.107283197646283,1741.825
Madagascar,450,Africa,Eastern Africa,2000,0.119012987834532,1873.837
Madagascar,450,Africa,Eastern Africa,1999,0.126134972331779,1925.175
Madagascar,450,Africa,Eastern Africa,1998,0.117520568455763,1738.158
Madagascar,450,Africa,Eastern Africa,1997,0.118742384016346,1701.488
Madagascar,450,Africa,Eastern Africa,1996,0.101694950659982,1411.795
Madagascar,450,Africa,Eastern Africa,1995,0.097586579650543,1312.786
Madagascar,450,Africa,Eastern Africa,1994,0.100956889217389,1316.453
Madagascar,450,Africa,Eastern Africa,1993,0.0846864534449279,1070.764
Madagascar,450,Africa,Eastern Africa,1992,0.085217189084809,1045.095
Madagascar,450,Africa,Eastern Africa,1991,0.0903014699535655,1074.431
Madagascar,450,Africa,Eastern Africa,1990,0.085435789451074,986.423
Malawi,454,Africa,Eastern Africa,2011,0.0780488811570231,1206.443
Malawi,454,Africa,Eastern Africa,2010,0.0808446608809264,1213.777
Malawi,454,Africa,Eastern Africa,2009,0.0724676803625909,1056.096
Malawi,454,Africa,Eastern Africa,2008,0.0811822178017339,1147.771
Malawi,454,Africa,Eastern Africa,2007,0.0695228835159553,953.42
Malawi,454,Africa,Eastern Africa,2006,0.0716451243599961,953.42
Malawi,454,Africa,Eastern Africa,2005,0.070929827170298,916.75
Malawi,454,Africa,Eastern Africa,2004,0.0776048164501315,975.422
Malawi,454,Africa,Eastern Africa,2003,0.0782014388900687,957.087
Malawi,454,Africa,Eastern Africa,2002,0.0740977152421216,883.747
Malawi,454,Africa,Eastern Africa,2001,0.0779261863764141,905.749
Malawi,454,Africa,Eastern Africa,2000,0.0800025897637556,905.749
Malawi,454,Africa,Eastern Africa,1999,0.0905702839456275,997.424
Malawi,454,Africa,Eastern Africa,1998,0.0774512204467588,828.742
Malawi,454,Africa,Eastern Africa,1997,0.0729575263360898,759.069
Malawi,454,Africa,Eastern Africa,1996,0.0700655894158706,711.398
Malawi,454,Africa,Eastern Africa,1995,0.0732364752738968,729.733
Malawi,454,Africa,Eastern Africa,1994,0.0729548504999676,718.732
Malawi,454,Africa,Eastern Africa,1993,0.070716132168987,693.063
Malawi,454,Africa,Eastern Africa,1992,0.0672572815185799,656.393
Malawi,454,Africa,Eastern Africa,1991,0.0683467532755311,660.06
Malawi,454,Africa,Eastern Africa,1990,0.0648228037255364,612.389
Malaysia,458,Asia,South-Eastern Asia,2011,7.84773810381513,225692.849
Malaysia,458,Asia,South-Eastern Asia,2010,7.94279221108767,224589.082
Malaysia,458,Asia,South-Eastern Asia,2009,7.33892868611391,203951.206
Malaysia,458,Asia,South-Eastern Asia,2008,7.62710697995645,208237.929
Malaysia,458,Asia,South-Eastern Asia,2007,7.01595076777388,188124.434
Malaysia,458,Asia,South-Eastern Asia,2006,6.48182006235553,170647.512
Malaysia,458,Asia,South-Eastern Asia,2005,6.86335145603148,177372.79
Malaysia,458,Asia,South-Eastern Asia,2004,6.596962620553,167332.544
Malaysia,458,Asia,South-Eastern Asia,2003,6.43881173230723,160266.235
Malaysia,458,Asia,South-Eastern Asia,2002,5.5349424372573,135128.95
Malaysia,458,Asia,South-Eastern Asia,2001,5.71421195631049,136716.761
Malaysia,458,Asia,South-Eastern Asia,2000,5.40559843704414,126603.175
Malaysia,458,Asia,South-Eastern Asia,1999,4.71410952667465,107934.478
Malaysia,458,Asia,South-Eastern Asia,1998,5.10786946327178,114186.713
Malaysia,458,Asia,South-Eastern Asia,1997,5.72420239811958,124821.013
Malaysia,458,Asia,South-Eastern Asia,1996,5.89725901395924,125374.73
Malaysia,458,Asia,South-Eastern Asia,1995,5.84462364828736,121132.011
Malaysia,458,Asia,South-Eastern Asia,1994,4.65249622572804,94010.879
Malaysia,458,Asia,South-Eastern Asia,1993,4.65563992627939,91722.671
Malaysia,458,Asia,South-Eastern Asia,1992,3.92073620815125,75298.178
Malaysia,458,Asia,South-Eastern Asia,1991,3.66602729251789,68591.235
Malaysia,458,Asia,South-Eastern Asia,1990,3.10760032742673,56592.811
Maldives,462,Asia,Southern Asia,2011,3.32495993541468,1103.767
Maldives,462,Asia,Southern Asia,2010,3.29889712429458,1074.431
Maldives,462,Asia,Southern Asia,2009,3.33822498905087,1067.097
Maldives,462,Asia,Southern Asia,2008,3.21315116156805,1008.425
Maldives,462,Asia,Southern Asia,2007,2.97415317334925,916.75
Maldives,462,Asia,Southern Asia,2006,2.93045158094609,887.414
Maldives,462,Asia,Southern Asia,2005,2.35367435545877,700.397
Maldives,462,Asia,Southern Asia,2004,2.65774602143553,777.404
Maldives,462,Asia,Southern Asia,2003,2.07835003511895,597.721
Maldives,462,Asia,Southern Asia,2002,2.438242502909,689.396
Maldives,462,Asia,Southern Asia,2001,2.07223611985962,575.719
Maldives,462,Asia,Southern Asia,2000,1.82849181469871,498.712
Maldives,462,Asia,Southern Asia,1999,1.74125463627662,465.709
Maldives,462,Asia,Southern Asia,1998,1.27378393956629,333.697
Maldives,462,Asia,Southern Asia,1997,1.43048290013146,366.7
Maldives,462,Asia,Southern Asia,1996,1.27276100199873,319.029
Maldives,462,Asia,Southern Asia,1995,1.12271140775213,275.025
Maldives,462,Asia,Southern Asia,1994,0.919466256566272,220.02
Maldives,462,Asia,Southern Asia,1993,0.926125054042832,216.353
Maldives,462,Asia,Southern Asia,1992,1.11041722438483,253.023
Maldives,462,Asia,Southern Asia,1991,0.776476259556773,172.349
Maldives,462,Asia,Southern Asia,1990,0.713493530499076,154.014
Mali,466,Africa,Western Africa,2011,0.0867357849421821,1250.447
Mali,466,Africa,Western Africa,2010,0.0883585332463032,1235.779
Mali,466,Africa,Western Africa,2009,0.0846482737746857,1147.771
Mali,466,Africa,Western Africa,2008,0.0814994391587526,1070.764
Mali,466,Africa,Western Africa,2007,0.079243627171592,1008.425
Mali,466,Africa,Western Africa,2006,0.0764606352092341,942.419
Mali,466,Africa,Western Africa,2005,0.0752362104562183,898.415
Mali,466,Africa,Western Africa,2004,0.0757295296543591,876.413
Mali,466,Africa,Western Africa,2003,0.0751719937820289,843.41
Mali,466,Africa,Western Africa,2002,0.0778372975288583,847.077
Mali,466,Africa,Western Africa,2001,0.0784587903473787,828.742
Mali,466,Africa,Western Africa,2000,0.0800547571544953,821.408
Mali,466,Africa,Western Africa,1999,0.0797548797731813,795.739
Mali,466,Africa,Western Africa,1998,0.0785324686623701,762.736
Mali,466,Africa,Western Africa,1997,0.0554181793432771,524.381
Mali,466,Africa,Western Africa,1996,0.0528846993170903,487.711
Mali,466,Africa,Western Africa,1995,0.0522175632419398,469.376
Mali,466,Africa,Western Africa,1994,0.0527478805156767,462.042
Mali,466,Africa,Western Africa,1993,0.0532735786210223,454.708
Mali,466,Africa,Western Africa,1992,0.0533125917741302,443.707
Mali,466,Africa,Western Africa,1991,0.0536712931707663,436.373
Mali,466,Africa,Western Africa,1990,0.0529509675083054,421.705
Malta,470,Europe,Southern Europe,2011,5.89154368649673,2511.895
Malta,470,Europe,Southern Europe,2010,6.16436014672574,2618.238
Malta,470,Europe,Southern Europe,2009,5.6539189163624,2390.884
Malta,470,Europe,Southern Europe,2008,6.08267664141294,2559.566
Malta,470,Europe,Southern Europe,2007,6.50817169883432,2724.581
Malta,470,Europe,Southern Europe,2006,6.17938759049796,2574.234
Malta,470,Europe,Southern Europe,2005,6.5073695530046,2698.912
Malta,470,Europe,Southern Europe,2004,6.2304475155505,2574.234
Malta,470,Europe,Southern Europe,2003,6.26913718157313,2581.568
Malta,470,Europe,Southern Europe,2002,5.60109185783923,2299.209
Malta,470,Europe,Southern Europe,2001,6.0770686064588,2486.226
Malta,470,Europe,Southern Europe,2000,5.06594868095277,2064.521
Malta,470,Europe,Southern Europe,1999,5.78453893856786,2346.88
Malta,470,Europe,Southern Europe,1998,5.31399248924912,2145.195
Malta,470,Europe,Southern Europe,1997,6.2856644567522,2522.896
Malta,470,Europe,Southern Europe,1996,5.63802928532373,2247.871
Malta,470,Europe,Southern Europe,1995,5.37608533549031,2126.86
Malta,470,Europe,Southern Europe,1994,6.21961359433782,2438.555
Malta,470,Europe,Southern Europe,1993,6.87832956296346,2669.576
Malta,470,Europe,Southern Europe,1992,5.32083350700234,2042.519
Malta,470,Europe,Southern Europe,1991,5.46836130058938,2075.522
Malta,470,Europe,Southern Europe,1990,5.80396221638977,2178.198
Marshall Islands,584,Oceania,Micronesia,2011,,102.676
Marshall Islands,584,Oceania,Micronesia,2010,,102.676
Marshall Islands,584,Oceania,Micronesia,2009,,102.676
Marshall Islands,584,Oceania,Micronesia,2008,,99.009
Marshall Islands,584,Oceania,Micronesia,2007,,99.009
Marshall Islands,584,Oceania,Micronesia,2006,,91.675
Marshall Islands,584,Oceania,Micronesia,2005,,84.341
Marshall Islands,584,Oceania,Micronesia,2004,,88.008
Marshall Islands,584,Oceania,Micronesia,2003,,84.341
Marshall Islands,584,Oceania,Micronesia,2002,,84.341
Marshall Islands,584,Oceania,Micronesia,2001,,80.674
Marshall Islands,584,Oceania,Micronesia,2000,,77.007
Marshall Islands,584,Oceania,Micronesia,1999,,66.006
Marshall Islands,584,Oceania,Micronesia,1998,,69.673
Marshall Islands,584,Oceania,Micronesia,1997,,66.006
Marshall Islands,584,Oceania,Micronesia,1996,,66.006
Marshall Islands,584,Oceania,Micronesia,1995,,66.006
Marshall Islands,584,Oceania,Micronesia,1994,,66.006
Marshall Islands,584,Oceania,Micronesia,1993,,62.339
Marshall Islands,584,Oceania,Micronesia,1992,,55.005
Marshall Islands,584,Oceania,Micronesia,1991,,51.338
Marshall Islands,584,Oceania,Micronesia,1990,,47.671
Martinique,474,Americas,Caribbean,2011,6.09811023896477,2449.556
Martinique,474,Americas,Caribbean,2010,5.65406551732741,2266.206
Martinique,474,Americas,Caribbean,2009,5.67408672089431,2269.873
Martinique,474,Americas,Caribbean,2008,5.32589778711534,2126.86
Martinique,474,Americas,Caribbean,2007,5.39130762032119,2148.862
Martinique,474,Americas,Caribbean,2006,5.94908897921404,2365.215
Martinique,474,Americas,Caribbean,2005,6.2565736006017,2478.892
Martinique,474,Americas,Caribbean,2004,6.07074568820179,2394.551
Martinique,474,Americas,Caribbean,2003,5.78572502759206,2269.873
Martinique,474,Americas,Caribbean,2002,5.30456951739987,2068.188
Martinique,474,Americas,Caribbean,2001,5.4550554107836,2112.192
Martinique,474,Americas,Caribbean,2000,5.51504617282087,2119.526
Martinique,474,Americas,Caribbean,1999,5.46378777107691,2082.856
Martinique,474,Americas,Caribbean,1998,5.48253378530356,2071.855
Martinique,474,Americas,Caribbean,1997,5.42355695685487,2031.518
Martinique,474,Americas,Caribbean,1996,5.44917704446706,2024.184
Martinique,474,Americas,Caribbean,1995,5.52930009546125,2038.852
Martinique,474,Americas,Caribbean,1994,5.56307964321672,2038.852
Martinique,474,Americas,Caribbean,1993,5.53066222060126,2016.85
Martinique,474,Americas,Caribbean,1992,5.63745064923973,2046.186
Martinique,474,Americas,Caribbean,1991,5.09946092092214,1840.834
Martinique,474,Americas,Caribbean,1990,5.7696801298897,2068.188
Mauritania,478,Africa,Western Africa,2011,0.623915168213575,2310.21
Mauritania,478,Africa,Western Africa,2010,0.59230042499903,2137.861
Mauritania,478,Africa,Western Africa,2009,0.60593866402812,2130.527
Mauritania,478,Africa,Western Africa,2008,0.565653520215747,1936.176
